Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,72.04,72.56,69.36,69.68,69.68,1165980.25
2023-11-22,71.32,73.52,71.08,72.8,72.8,1743744.75
2023-11-21,73.96,74.04,71.96,72.24,72.24,2196927.25
2023-11-20,73.8,73.96,72.9,73.68,73.68,1457477.5
2023-11-17,75.04,75.72,74,74.24,74.24,1636638.5
2023-11-16,76.48,76.96,75.28,75.4,75.4,2327983.75
2023-11-15,77,77.5644,76.2888,76.6,76.6,2266449
2023-11-14,76.04,78.42,75.8312,78.24,78.24,2388057
2023-11-13,80.28,80.72,78.04,78.84,78.84,1659399.75
2023-11-10,81.6,81.7604,78.98,79.72,79.72,2659951.75
2023-11-09,79.12,83.88,78.94,83.08,83.08,2764964
2023-11-08,80.56,82.48,79.64,80,80,2077512.75
2023-11-07,81.76,82.6,80.96,81.52,81.52,1344697.75
2023-11-06,83.68,84.342,81.8,81.92,81.92,2273605.5
2023-11-03,85.3,85.88,84.16,84.72,84.72,2668512
2023-11-02,87.8,89.28,86.68,86.76,86.76,2519468.25
2023-11-01,93.12,93.12,89.36,89.84,89.84,3451275.25
2023-10-31,99.84,100.68,93.68,93.8,93.8,2727736.5
2023-10-30,104.16,104.396,100.08,100.24,100.24,2150164
2023-10-27,102.84,108.88,101.44,108.32,108.32,3631091.5
2023-10-26,104.16,107.92,102.32,104.84,104.84,3716556.25
2023-10-25,98.04,106.28,98.04,103.92,103.92,3776866
2023-10-24,99.68,102.24,97.18,97.56,97.56,2746398.75
2023-10-23,107.76,109.42,98.76,102.2,102.2,2948718.25
2023-10-20,105.32,107.72,102.76,105.84,105.84,4048448.75
2023-10-19,98.68,105.588,97.2,105.2,105.2,5093810
2023-10-18,96.36,101.48,95.64,100.24,100.24,3701960.25
2023-10-17,95.04,96.08,90.2,94.2,94.2,3284965.25
2023-10-16,97.48,97.8,91.4,91.64,91.64,3386528.75
2023-10-13,90.2,103.64,89.6,101.28,101.28,5694220.5
2023-10-12,87.52,94.08,85.72,90.4,90.4,3407977.5
2023-10-11,89,93.24,88.0004,88.48,88.48,2246545
